bucket,group_id,item_id,label,token_length
200–400,writing-test3656,writing-test3656_ai_generated_qwen2.5-72b-instruct_THEN_gemini-1.5-pro-002,2,234
200–400,writing-test3656,writing-test3656_human_ai_polished_gpt-4o-2024-11-20,1,225
200–400,writing-test3656,writing-test3656_human_written,0,217
600–800,writing-test3717,writing-test3717_ai_generated_qwen2.5-72b-instruct,2,695
600–800,writing-test3717,writing-test3717_ai_generated_qwen2.5-72b-instruct_THEN_gpt-4o-2024-11-20,2,750
600–800,writing-test3717,writing-test3717_human_ai_polished_gpt-4o-2024-11-20,1,723
600–800,writing-test3717,writing-test3717_human_written,0,769
200–400,writing-test3754,writing-test3754_ai_generated_gemini-1.5-pro-002,2,347
200–400,writing-test3754,writing-test3754_ai_generated_gemini-1.5-pro-002_THEN_claude-3-5-sonnet-20241022,2,319
200–400,writing-test3754,writing-test3754_human_ai_polished_gemini-1.5-pro-002,1,334
200–400,writing-test3754,writing-test3754_human_written,0,311
0–200,writing-test3783,writing-test3783_ai_generated_llama-3.3-70b-instruct,2,199
200–400,writing-test3783,writing-test3783_ai_generated_llama-3.3-70b-instruct_THEN_claude-3-5-sonnet-20241022,2,228
200–400,writing-test3783,writing-test3783_human_ai_polished_gpt-3.5-turbo,1,205
0–200,writing-test3783,writing-test3783_human_written,0,197
200–400,writing-test3820,writing-test3820_ai_generated_llama-3.3-70b-instruct,2,365
200–400,writing-test3820,writing-test3820_ai_humanized_tool,3,306
200–400,writing-test3820,writing-test3820_human_ai_polished_claude-3-5-sonnet-20241022,1,349
200–400,writing-test3820,writing-test3820_human_written,0,346
200–400,writing-test3862,writing-test3862_ai_generated_gpt-4o-2024-11-20,2,356
200–400,writing-test3862,writing-test3862_ai_generated_gpt-4o-2024-11-20_THEN_gpt-3.5-turbo,2,378
200–400,writing-test3862,writing-test3862_human_ai_polished_gpt-4o-2024-11-20,1,316
200–400,writing-test3862,writing-test3862_human_written,0,321
200–400,writing-test3961,writing-test3961_ai_generated_qwen2.5-72b-instruct,2,252
200–400,writing-test3961,writing-test3961_ai_humanized_human,3,238
200–400,writing-test3961,writing-test3961_human_ai_polished_gpt-3.5-turbo,1,249
200–400,writing-test3961,writing-test3961_human_written,0,270
600–800,writing-test4179,writing-test4179_ai_generated_gemini-1.5-pro-002,2,754
600–800,writing-test4179,writing-test4179_ai_humanized_human,3,779
600–800,writing-test4179,writing-test4179_human_ai_polished_gemini-1.5-pro-002,1,759
600–800,writing-test4179,writing-test4179_human_written,0,750
400–600,writing-test419,writing-test419_ai_generated_gemini-1.5-pro-002,2,462
400–600,writing-test419,writing-test419_ai_generated_gemini-1.5-pro-002_THEN_gpt-3.5-turbo,2,458
400–600,writing-test419,writing-test419_human_ai_polished_gemini-1.5-pro-002,1,458
400–600,writing-test419,writing-test419_human_written,0,460
400–600,writing-test4239,writing-test4239_ai_generated_claude-3-5-sonnet-20241022,2,482
400–600,writing-test4239,writing-test4239_ai_generated_claude-3-5-sonnet-20241022_THEN_gemini-1.5-pro-002,2,528
400–600,writing-test4239,writing-test4239_human_ai_polished_gpt-3.5-turbo,1,442
200–400,writing-test4239,writing-test4239_human_written,0,397
600–800,writing-test4712,writing-test4712_ai_generated_claude-3-5-sonnet-20241022,2,688
600–800,writing-test4712,writing-test4712_ai_generated_claude-3-5-sonnet-20241022_THEN_gemini-1.5-pro-002,2,700
600–800,writing-test4712,writing-test4712_human_ai_polished_gemini-1.5-pro-002,1,662
600–800,writing-test4712,writing-test4712_human_written,0,662
0–200,writing-test4835,writing-test4835_ai_generated_gemini-1.5-pro-002,2,173
0–200,writing-test4835,writing-test4835_ai_generated_gemini-1.5-pro-002_THEN_gpt-3.5-turbo,2,192
0–200,writing-test4835,writing-test4835_human_ai_polished_gpt-3.5-turbo,1,181
0–200,writing-test4835,writing-test4835_human_written,0,179
0–200,writing-test494,writing-test494_ai_generated_gpt-3.5-turbo,2,162
0–200,writing-test494,writing-test494_ai_generated_gpt-3.5-turbo_THEN_gemini-1.5-pro-002,2,166
0–200,writing-test494,writing-test494_human_ai_polished_gpt-3.5-turbo,1,150
0–200,writing-test494,writing-test494_human_written,0,159
400–600,writing-test5004,writing-test5004_ai_generated_claude-3-5-sonnet-20241022,2,522
400–600,writing-test5004,writing-test5004_ai_generated_claude-3-5-sonnet-20241022_THEN_claude-3-5-sonnet-20241022,2,524
400–600,writing-test5004,writing-test5004_human_ai_polished_claude-3-5-sonnet-20241022,1,515
400–600,writing-test5004,writing-test5004_human_written,0,526
0–200,writing-test5167,writing-test5167_ai_generated_qwen2.5-72b-instruct,2,170
0–200,writing-test5167,writing-test5167_ai_generated_qwen2.5-72b-instruct_THEN_gpt-3.5-turbo,2,187
0–200,writing-test5167,writing-test5167_human_ai_polished_gpt-4o-2024-11-20,1,152
0–200,writing-test5167,writing-test5167_human_written,0,158
400–600,writing-test5210,writing-test5210_ai_generated_gemini-1.5-pro-002,2,457
400–600,writing-test5210,writing-test5210_ai_generated_gemini-1.5-pro-002_THEN_gpt-4o-2024-11-20,2,498
400–600,writing-test5210,writing-test5210_human_ai_polished_gemini-1.5-pro-002,1,427
400–600,writing-test5210,writing-test5210_human_written,0,403
600–800,writing-test5233,writing-test5233_ai_generated_gemini-1.5-pro-002,2,677
600–800,writing-test5233,writing-test5233_ai_generated_gemini-1.5-pro-002_THEN_gemini-1.5-pro-002,2,729
600–800,writing-test5233,writing-test5233_human_ai_polished_claude-3-5-sonnet-20241022,1,688
600–800,writing-test5233,writing-test5233_human_written,0,626
0–200,writing-test5387,writing-test5387_ai_generated_gpt-3.5-turbo,2,165
0–200,writing-test5387,writing-test5387_ai_humanized_human,3,178
0–200,writing-test5387,writing-test5387_human_ai_polished_gpt-4o-2024-11-20,1,161
0–200,writing-test5387,writing-test5387_human_written,0,153
400–600,writing-test545,writing-test545_ai_generated_claude-3-5-sonnet-20241022,2,495
400–600,writing-test545,writing-test545_ai_generated_claude-3-5-sonnet-20241022_THEN_gemini-1.5-pro-002,2,497
400–600,writing-test545,writing-test545_human_ai_polished_claude-3-5-sonnet-20241022,1,487
400–600,writing-test545,writing-test545_human_written,0,479
200–400,writing-test5783,writing-test5783_ai_generated_gpt-3.5-turbo,2,246
200–400,writing-test5783,writing-test5783_ai_humanized_human,3,254
200–400,writing-test5783,writing-test5783_human_ai_polished_gemini-1.5-pro-002,1,266
200–400,writing-test5783,writing-test5783_human_written,0,243
0–200,writing-test6199,writing-test6199_ai_generated_qwen2.5-72b-instruct,2,192
0–200,writing-test6199,writing-test6199_ai_generated_qwen2.5-72b-instruct_THEN_claude-3-5-sonnet-20241022,2,194
0–200,writing-test6199,writing-test6199_human_ai_polished_gemini-1.5-pro-002,1,197
0–200,writing-test6199,writing-test6199_human_written,0,181
400–600,writing-test6453,writing-test6453_ai_generated_gpt-3.5-turbo,2,529
400–600,writing-test6453,writing-test6453_ai_humanized_tool,3,489
400–600,writing-test6453,writing-test6453_human_ai_polished_claude-3-5-sonnet-20241022,1,507
400–600,writing-test6453,writing-test6453_human_written,0,536
400–600,writing-test7143,writing-test7143_ai_generated_llama-3.3-70b-instruct,2,532
600–800,writing-test7143,writing-test7143_ai_generated_llama-3.3-70b-instruct_THEN_gpt-3.5-turbo,2,613
400–600,writing-test7143,writing-test7143_human_ai_polished_claude-3-5-sonnet-20241022,1,575
400–600,writing-test7143,writing-test7143_human_written,0,570
200–400,writing-test7775,writing-test7775_ai_generated_llama-3.3-70b-instruct,2,326
200–400,writing-test7775,writing-test7775_ai_humanized_tool,3,299
200–400,writing-test7775,writing-test7775_human_ai_polished_gpt-3.5-turbo,1,302
200–400,writing-test7775,writing-test7775_human_written,0,326
200–400,writing-test7902,writing-test7902_ai_generated_claude-3-5-sonnet-20241022,2,306
200–400,writing-test7902,writing-test7902_ai_generated_claude-3-5-sonnet-20241022_THEN_gemini-1.5-pro-002,2,298
200–400,writing-test7902,writing-test7902_human_ai_polished_gemini-1.5-pro-002,1,311
200–400,writing-test7902,writing-test7902_human_written,0,325
800+,writing-test7954,writing-test7954_ai_generated_claude-3-5-sonnet-20241022,2,920
600–800,writing-test7954,writing-test7954_ai_humanized_tool,3,790
800+,writing-test7954,writing-test7954_human_ai_polished_claude-3-5-sonnet-20241022,1,945
800+,writing-test7954,writing-test7954_human_written,0,922
600–800,writing-test8135,writing-test8135_ai_generated_gpt-4o-2024-11-20,2,646
400–600,writing-test8135,writing-test8135_ai_generated_gpt-4o-2024-11-20_THEN_gpt-3.5-turbo,2,574
600–800,writing-test8135,writing-test8135_human_ai_polished_claude-3-5-sonnet-20241022,1,608
600–800,writing-test8135,writing-test8135_human_written,0,603
0–200,writing-test8153,writing-test8153_ai_generated_gemini-1.5-pro-002,2,172
0–200,writing-test8153,writing-test8153_ai_generated_gemini-1.5-pro-002_THEN_gpt-3.5-turbo,2,139
0–200,writing-test8153,writing-test8153_human_ai_polished_gpt-4o-2024-11-20,1,136
0–200,writing-test8153,writing-test8153_human_written,0,136
200–400,writing-test8284,writing-test8284_ai_generated_qwen2.5-72b-instruct,2,372
600–800,writing-test8284,writing-test8284_ai_generated_qwen2.5-72b-instruct_THEN_claude-3-5-sonnet-20241022,2,692
600–800,writing-test8284,writing-test8284_human_ai_polished_claude-3-5-sonnet-20241022,1,637
600–800,writing-test8284,writing-test8284_human_written,0,643
400–600,writing-test8330,writing-test8330_ai_generated_gemini-1.5-pro-002,2,469
400–600,writing-test8330,writing-test8330_ai_generated_gemini-1.5-pro-002_THEN_claude-3-5-sonnet-20241022,2,495
400–600,writing-test8330,writing-test8330_human_ai_polished_claude-3-5-sonnet-20241022,1,427
400–600,writing-test8330,writing-test8330_human_written,0,471
200–400,writing-test834,writing-test834_ai_generated_qwen2.5-72b-instruct,2,243
200–400,writing-test834,writing-test834_ai_generated_qwen2.5-72b-instruct_THEN_gemini-1.5-pro-002,2,241
200–400,writing-test834,writing-test834_human_ai_polished_gemini-1.5-pro-002,1,229
200–400,writing-test834,writing-test834_human_written,0,239
600–800,writing-test8407,writing-test8407_ai_generated_gpt-3.5-turbo,2,629
600–800,writing-test8407,writing-test8407_ai_generated_gpt-3.5-turbo_THEN_gpt-3.5-turbo,2,710
600–800,writing-test8407,writing-test8407_human_ai_polished_gemini-1.5-pro-002,1,678
600–800,writing-test8407,writing-test8407_human_written,0,648
400–600,writing-test8586,writing-test8586_ai_generated_llama-3.3-70b-instruct,2,557
400–600,writing-test8586,writing-test8586_ai_humanized_human,3,405
600–800,writing-test8586,writing-test8586_human_ai_polished_claude-3-5-sonnet-20241022,1,772
800+,writing-test8586,writing-test8586_human_written,0,801
800+,writing-test8668,writing-test8668_ai_generated_gemini-1.5-pro-002,2,859
800+,writing-test8668,writing-test8668_ai_generated_gemini-1.5-pro-002_THEN_gemini-1.5-pro-002,2,892
800+,writing-test8668,writing-test8668_human_ai_polished_claude-3-5-sonnet-20241022,1,861
800+,writing-test8668,writing-test8668_human_written,0,834
0–200,writing-test8740,writing-test8740_ai_generated_claude-3-5-sonnet-20241022,2,127
0–200,writing-test8740,writing-test8740_ai_generated_claude-3-5-sonnet-20241022_THEN_gpt-4o-2024-11-20,2,129
0–200,writing-test8740,writing-test8740_human_ai_polished_gpt-4o-2024-11-20,1,129
0–200,writing-test8740,writing-test8740_human_written,0,139
200–400,writing-test878,writing-test878_ai_generated_claude-3-5-sonnet-20241022,2,244
200–400,writing-test878,writing-test878_ai_humanized_tool,3,216
200–400,writing-test878,writing-test878_human_ai_polished_claude-3-5-sonnet-20241022,1,231
200–400,writing-test878,writing-test878_human_written,0,262
0–200,writing-test8796,writing-test8796_ai_generated_claude-3-5-sonnet-20241022,2,129
0–200,writing-test8796,writing-test8796_ai_generated_claude-3-5-sonnet-20241022_THEN_gpt-3.5-turbo,2,131
0–200,writing-test8796,writing-test8796_human_ai_polished_gpt-4o-2024-11-20,1,108
0–200,writing-test8796,writing-test8796_human_written,0,118
400–600,writing-test8851,writing-test8851_ai_generated_qwen2.5-72b-instruct,2,516
400–600,writing-test8851,writing-test8851_ai_generated_qwen2.5-72b-instruct_THEN_gpt-3.5-turbo,2,529
400–600,writing-test8851,writing-test8851_human_ai_polished_gemini-1.5-pro-002,1,519
400–600,writing-test8851,writing-test8851_human_written,0,493
200–400,writing-test9130,writing-test9130_ai_generated_gpt-4o-2024-11-20,2,358
400–600,writing-test9130,writing-test9130_ai_generated_gpt-4o-2024-11-20_THEN_gemini-1.5-pro-002,2,563
400–600,writing-test9130,writing-test9130_human_ai_polished_gemini-1.5-pro-002,1,544
400–600,writing-test9130,writing-test9130_human_written,0,563
200–400,writing-test9234,writing-test9234_ai_generated_gpt-4o-2024-11-20,2,217
0–200,writing-test9234,writing-test9234_ai_generated_gpt-4o-2024-11-20_THEN_claude-3-5-sonnet-20241022,2,197
200–400,writing-test9234,writing-test9234_human_ai_polished_gpt-3.5-turbo,1,210
200–400,writing-test9234,writing-test9234_human_written,0,206
400–600,writing-test9257,writing-test9257_ai_generated_gemini-1.5-pro-002,2,483
400–600,writing-test9257,writing-test9257_ai_generated_gemini-1.5-pro-002_THEN_claude-3-5-sonnet-20241022,2,473
400–600,writing-test9257,writing-test9257_human_ai_polished_gemini-1.5-pro-002,1,413
400–600,writing-test9257,writing-test9257_human_written,0,499
200–400,writing-test9345,writing-test9345_ai_generated_gpt-3.5-turbo,2,210
200–400,writing-test9345,writing-test9345_ai_generated_gpt-3.5-turbo_THEN_claude-3-5-sonnet-20241022,2,254
200–400,writing-test9345,writing-test9345_human_ai_polished_gemini-1.5-pro-002,1,223
200–400,writing-test9345,writing-test9345_human_written,0,224
800+,writing-test9440,writing-test9440_ai_generated_qwen2.5-72b-instruct,2,957
800+,writing-test9440,writing-test9440_ai_generated_qwen2.5-72b-instruct_THEN_gemini-1.5-pro-002,2,1029
800+,writing-test9440,writing-test9440_human_ai_polished_gemini-1.5-pro-002,1,982
800+,writing-test9440,writing-test9440_human_written,0,1006
400–600,writing-test9455,writing-test9455_ai_generated_gemini-1.5-pro-002,2,483
400–600,writing-test9455,writing-test9455_ai_generated_gemini-1.5-pro-002_THEN_gemini-1.5-pro-002,2,481
400–600,writing-test9455,writing-test9455_human_ai_polished_gpt-3.5-turbo,1,436
400–600,writing-test9455,writing-test9455_human_written,0,455
400–600,writing-test9593,writing-test9593_ai_generated_llama-3.3-70b-instruct,2,487
400–600,writing-test9593,writing-test9593_ai_generated_llama-3.3-70b-instruct_THEN_gemini-1.5-pro-002,2,536
400–600,writing-test9593,writing-test9593_human_ai_polished_gemini-1.5-pro-002,1,489
400–600,writing-test9593,writing-test9593_human_written,0,475
400–600,writing-test9601,writing-test9601_ai_generated_gemini-1.5-pro-002,2,472
400–600,writing-test9601,writing-test9601_ai_generated_gemini-1.5-pro-002_THEN_gpt-3.5-turbo,2,491
400–600,writing-test9601,writing-test9601_human_ai_polished_gemini-1.5-pro-002,1,465
400–600,writing-test9601,writing-test9601_human_written,0,436
400–600,writing-test9632,writing-test9632_ai_generated_gpt-4o-2024-11-20,2,518
400–600,writing-test9632,writing-test9632_ai_humanized_tool,3,411
400–600,writing-test9632,writing-test9632_human_ai_polished_gemini-1.5-pro-002,1,483
400–600,writing-test9632,writing-test9632_human_written,0,450
200–400,writing-test9862,writing-test9862_ai_generated_gpt-3.5-turbo,2,227
200–400,writing-test9862,writing-test9862_ai_generated_gpt-3.5-turbo_THEN_gpt-3.5-turbo,2,248
200–400,writing-test9862,writing-test9862_human_ai_polished_gpt-3.5-turbo,1,226
200–400,writing-test9862,writing-test9862_human_written,0,241
200–400,writing-test99,writing-test99_ai_generated_llama-3.3-70b-instruct,2,293
200–400,writing-test99,writing-test99_ai_generated_llama-3.3-70b-instruct_THEN_claude-3-5-sonnet-20241022,2,304
200–400,writing-test99,writing-test99_human_ai_polished_gemini-1.5-pro-002,1,315
200–400,writing-test99,writing-test99_human_written,0,308
200–400,writing-valid10072,writing-valid10072_ai_generated_gemini-1.5-pro-002,2,387
200–400,writing-valid10072,writing-valid10072_ai_humanized_tool,3,333
200–400,writing-valid10072,writing-valid10072_human_ai_polished_gpt-3.5-turbo,1,357
200–400,writing-valid10072,writing-valid10072_human_written,0,350
200–400,writing-valid1011,writing-valid1011_ai_generated_gemini-1.5-pro-002,2,230
200–400,writing-valid1011,writing-valid1011_ai_humanized_tool,3,227
200–400,writing-valid1011,writing-valid1011_human_ai_polished_gpt-4o-2024-11-20,1,225
200–400,writing-valid1011,writing-valid1011_human_written,0,202
0–200,writing-valid10146,writing-valid10146_ai_generated_claude-3-5-sonnet-20241022,2,193
200–400,writing-valid10146,writing-valid10146_ai_humanized_tool,3,203
0–200,writing-valid10146,writing-valid10146_human_ai_polished_gemini-1.5-pro-002,1,189
0–200,writing-valid10146,writing-valid10146_human_written,0,179
400–600,writing-valid10215,writing-valid10215_ai_generated_gpt-3.5-turbo,2,421
400–600,writing-valid10215,writing-valid10215_ai_generated_gpt-3.5-turbo_THEN_gpt-3.5-turbo,2,508
400–600,writing-valid10215,writing-valid10215_human_ai_polished_gpt-4o-2024-11-20,1,420
400–600,writing-valid10215,writing-valid10215_human_written,0,456
400–600,writing-valid10257,writing-valid10257_ai_generated_gpt-4o-2024-11-20,2,415
600–800,writing-valid10257,writing-valid10257_ai_generated_gpt-4o-2024-11-20_THEN_gpt-4o-2024-11-20,2,682
600–800,writing-valid10257,writing-valid10257_human_ai_polished_claude-3-5-sonnet-20241022,1,694
600–800,writing-valid10257,writing-valid10257_human_written,0,654
400–600,writing-valid10407,writing-valid10407_ai_generated_qwen2.5-72b-instruct,2,532
600–800,writing-valid10407,writing-valid10407_ai_generated_qwen2.5-72b-instruct_THEN_gemini-1.5-pro-002,2,605
600–800,writing-valid10407,writing-valid10407_human_ai_polished_gemini-1.5-pro-002,1,625
400–600,writing-valid10407,writing-valid10407_human_written,0,582
400–600,writing-valid10435,writing-valid10435_ai_generated_llama-3.3-70b-instruct,2,405
400–600,writing-valid10435,writing-valid10435_ai_generated_llama-3.3-70b-instruct_THEN_gpt-3.5-turbo,2,473
400–600,writing-valid10435,writing-valid10435_human_ai_polished_gemini-1.5-pro-002,1,453
400–600,writing-valid10435,writing-valid10435_human_written,0,441
